212,1.631556401,1.774704801
213,1.548703799,1.8043451
214,1.5672855,1.8485503
215,1.4084571,1.8031208
216,1.4694136,1.7883095
217,1.4188772,2.002525801
218,1.391562499,1.6923319
219,1.4942461,1.6966355
220,1.5618347,1.6681525
221,1.6149319,1.692260301
222,1.6330454,1.6727821
223,1.4878933,1.6800751
224,1.489274601,1.6855718
225,1.640293101,1.6804219
226,1.627655501,1.6980411
227,1.6273582,1.686039001
228,1.6243097,1.6664737
229,1.6860557,1.6854982
230,1.5081311,1.699955799
231,1.5595697,1.6765084
232,1.5840662,1.6912943
233,1.546519,1.7119197
234,1.7078001,1.6855802
235,1.673488999,1.6669781
236,1.737590801,1.7089288
237,1.863420499,1.738429
238,1.653274201,1.7147721
239,1.6614337,1.6709881
240,1.6671463,1.686299
241,1.731124499,1.6868544
242,1.6629857,1.689996799
243,1.5320585,1.7033752
244,1.7198656,1.7171243
245,1.6394964,1.774004601
246,1.5330328,1.6939278
247,1.785744,1.6764815
248,1.605363701,1.691145101
249,1.8518632,1.7078677
250,1.5743195,2.0241863
251,1.860073899,1.8101675
252,1.7064291,1.715322201
253,1.758985999,1.7807749
254,1.596386801,1.785224101
255,1.7022234,2.424807199
256,1.780222899,5.6860135
257,1.7982256,5.7603836
258,1.774250399,4.967546101
259,1.781032701,5.238697599
260,1.8396338,6.0309174
261,2.022030799,6.0218166
262,1.6788833,6.0288816
263,1.8013625,6.1066336
264,1.8250615,6.126912601
265,1.7918883,6.0642071
266,1.8524552,5.898058
267,1.706122799,6.1005835
268,1.9028253,6.094593999
269,1.8189492,5.8644508
270,1.589328,4.8216493
271,1.7619803,5.7568869
272,1.8080108,6.177508199
273,1.807408,6.513608501
274,1.7868483,6.1619142
275,1.8169606,6.187150901
276,1.732401601,5.4749307
277,2.1537147,5.8688199
278,1.8542585,4.697153201
279,1.855345001,5.8076309
280,1.668274,6.3031512
281,1.8752956,6.2096248
282,2.091309301,5.987052301
283,1.983834701,5.872391799
284,2.1347974,6.068316499
285,1.969320401,6.1600113
286,2.009881699,5.941945301
287,1.8618144,6.1761203
288,1.970075001,6.1324286
289,2.045194701,6.1429961
290,1.9720837,6.202165301
291,2.010109799,6.2661425
292,1.837892,6.1184114
293,2.136874999,6.2157538
294,2.114103501,5.7883698
295,2.129278899,6.1436643
296,2.068918301,6.081084
297,2.056834199,6.0303984
298,2.3456962,6.1760645
299,2.605594101,6.0963945
